Index,FP32_Value,INT8_Value
14299,-0.02042354,-1.0
38625,0.041989952,3.0
17021,-0.06270435,-4.0
32930,0.0060701245,0.0
33141,-0.18849313,-12.0
5935,0.05866773,4.0
16691,-0.24365371,-16.0
93099,0.03028619,2.0
58357,0.024857687,2.0
87689,0.027509114,2.0
27061,0.032750923,2.0
40056,0.07177483,5.0
36538,0.021165172,1.0
11129,0.14344114,9.0
24820,0.1414894,9.0
94036,-0.16705093,-11.0
59806,0.124732025,8.0
43752,-0.01466937,-1.0
11872,-0.0121074235,-1.0
40753,-0.285377,-18.0
8341,-0.07549906,-5.0
32446,-0.019748678,-1.0
17339,-0.0034073845,-0.0
67781,-0.15072803,-10.0
63631,0.19482817,12.0
6555,-0.09632856,-6.0
53149,0.025157835,2.0
45603,-0.1013053,-6.0
75796,0.011302962,1.0
78405,-0.009019345,-1.0
9921,-0.10477415,-7.0
61054,-0.24418893,-16.0
65623,-0.107975766,-7.0
9073,0.18218917,12.0
52118,-0.22035545,-14.0
53094,-0.028007569,-2.0
62790,-0.15876174,-10.0
81949,-0.04132486,-3.0
30882,0.046680644,3.0
25052,0.05851131,4.0
77281,0.0026100613,0.0
57792,0.015353067,1.0
74918,-0.3801646,-24.0
74958,0.014828938,1.0
31059,-0.059308667,-4.0
93477,-0.22799811,-15.0
8333,0.114543065,7.0
48039,-0.008827844,-1.0
65977,-0.014552964,-1.0
59160,0.22567008,14.0
8561,0.2794218,18.0
38557,0.015922641,1.0
17387,0.05574312,4.0
1847,0.07036876,5.0
50789,-0.06937917,-4.0
94147,0.0073709954,0.0
26281,-0.00067017076,-0.0
8146,-0.3106672,-20.0
88808,0.023719205,2.0
68456,-0.09789927,-6.0
74001,0.02919224,2.0
26259,-0.1978557,-13.0
90317,-0.037185084,-2.0
84105,0.0015045429,0.0
15652,0.00832688,1.0
67190,0.06792468,4.0
10570,0.12520802,8.0
65278,-0.12551828,-8.0
69290,0.09710953,6.0
8344,-0.018138459,-1.0
92149,-0.072157525,-5.0
48665,0.031377234,2.0
47879,0.008946462,1.0
41100,-0.7391273,-47.0
34966,-0.012366209,-1.0
37408,-0.00498744,-0.0
9197,-0.028387234,-2.0
50897,-0.17088144,-11.0
8194,0.26942626,17.0
75145,0.15803999,10.0
23387,-0.3433576,-22.0
54589,0.05947772,4.0
11952,0.17505373,11.0
68710,0.11088937,7.0
97247,-0.00067145063,-0.0
5371,0.033471227,2.0
55514,0.0665261,4.0
81454,0.05512058,4.0
5654,0.16717501,11.0
62938,0.016419094,1.0
44971,-0.044149872,-3.0
94744,-0.027867768,-2.0
72283,0.069750346,4.0
67645,-0.08760646,-6.0
6422,0.063025385,4.0
27291,0.024049692,2.0
98146,-0.2200062,-14.0
69828,-0.03193874,-2.0
67408,0.043660212,3.0
5553,0.07118319,5.0
1491,-0.10715661,-7.0
61050,0.061284617,4.0
9067,-0.1702202,-11.0
41119,-0.19477198,-12.0
30573,0.035073236,2.0
99813,-0.009891219,-1.0
3834,0.21769509,14.0
34045,0.0066218125,0.0
22599,-0.19862436,-13.0
58241,-0.23747034,-15.0
15724,-0.022187367,-1.0
53818,0.030570619,2.0
52800,0.009243539,1.0
42110,0.15953189,10.0
15860,-0.06419295,-4.0
88796,-0.06308323,-4.0
39666,-0.09178672,-6.0
13116,-0.14990301,-10.0
46305,-0.06599039,-4.0
17182,-0.021134736,-1.0
83607,0.01522809,1.0
66889,0.1290158,8.0
61419,0.05644577,4.0
53622,-0.07471823,-5.0
16952,-0.072924696,-5.0
12604,-0.026363578,-2.0
53408,-0.19893028,-13.0
22642,-0.17271583,-11.0
61184,-0.00617155,-0.0
57804,0.20007835,13.0
82298,0.122857235,8.0
69816,0.047192235,3.0
33483,0.032458927,2.0
96033,-0.02024962,-1.0
91480,0.1160799,7.0
94811,-0.070139244,-4.0
53314,-0.030332183,-2.0
33767,-0.030336961,-2.0
31973,-0.1806015,-12.0
12051,-0.012835998,-1.0
86358,0.16353792,10.0
73601,-0.018683739,-1.0
46159,0.19560824,13.0
7767,0.024544438,2.0
8630,0.025206069,2.0
64763,-0.04866927,-3.0
40723,-0.092703745,-6.0
16151,-0.14348744,-9.0
65066,0.17691882,11.0
93908,0.13405529,9.0
59146,0.17736052,11.0
94986,-0.33977827,-22.0
10260,-0.097269505,-6.0
10182,-0.051174495,-3.0
18711,0.24496894,16.0
95877,-0.05152179,-3.0
26864,-0.021780498,-1.0
31598,0.13599598,9.0
61401,0.08698341,6.0
25258,0.20360988,13.0
36521,-0.16571373,-11.0
85675,-0.019932033,-1.0
46665,0.0969649,6.0
2881,-0.0062570875,-0.0
62005,-0.14114831,-9.0
40211,-0.21197902,-14.0
73598,-0.039187554,-3.0
64114,0.02093915,1.0
54202,-0.098205015,-6.0
56625,0.14994337,10.0
94582,0.1657729,11.0
80506,0.041939057,3.0
62871,0.2790925,18.0
74566,0.051988717,3.0
88525,0.12288881,8.0
99116,0.012876515,1.0
50817,-0.05309168,-3.0
77958,-0.25686905,-16.0
10912,-0.01513855,-1.0
45526,-0.023381235,-1.0
35010,-0.16164446,-10.0
22062,0.012928588,1.0
99598,-0.034640934,-2.0
12262,-0.06377588,-4.0
53062,-0.028265167,-2.0
60651,-0.060790624,-4.0
46055,0.15633579,10.0
25143,-0.006058012,-0.0
14973,-0.25337347,-16.0
32204,-0.08474843,-5.0
34372,-0.045427144,-3.0
21489,-0.14859295,-10.0
16153,0.2259294,14.0
873,0.043027546,3.0
44355,0.016031183,1.0
49305,-0.08585783,-5.0
1642,-0.041401166,-3.0
82553,-0.19350371,-12.0
44195,0.017887255,1.0
26785,-0.032044016,-2.0
71681,0.12749197,8.0
90182,-0.0018106913,-0.0
24404,-0.23151301,-15.0
91199,-0.0736209,-5.0
91056,-0.017403744,-1.0
8688,0.13126081,8.0
40081,-0.110515945,-7.0
13271,-0.004727423,-0.0
70166,-0.04640039,-3.0
42540,0.051866036,3.0
26757,-0.0027853877,-0.0
12957,-0.14297101,-9.0
67004,-0.04740866,-3.0
37519,0.023217041,1.0
91019,0.025223477,2.0
94795,0.26320133,17.0
22369,0.21925335,14.0
84559,-0.02043284,-1.0
58087,-0.27152237,-17.0
45982,-0.008638091,-1.0
74174,0.031914458,2.0
99243,-0.01553214,-1.0
10481,0.031625345,2.0
78359,-0.058244377,-4.0
49437,0.045017503,3.0
68929,0.04132948,3.0
36009,0.029529199,2.0
86719,0.16241032,10.0
68782,0.012707259,1.0
79481,-0.3554953,-23.0
91142,0.33914644,22.0
28602,-0.24709228,-16.0
67911,0.12308522,8.0
53239,0.014418735,1.0
64020,-0.028262593,-2.0
31697,0.07267217,5.0
96832,0.13500507,9.0
94586,-0.17809302,-11.0
87247,0.0073522986,0.0
11580,-0.023216043,-1.0
27428,0.010935324,1.0
67413,0.08321175,5.0
24847,-0.017553976,-1.0
79144,-0.29174334,-19.0
24339,0.025276253,2.0
44966,-0.11026387,-7.0
91367,0.12185803,8.0
50720,-0.05350027,-3.0
80018,0.062768094,4.0
59821,-0.089578085,-6.0
46378,-0.005021237,-0.0
68370,-0.13399695,-9.0
24488,-0.13230833,-8.0
55973,-0.07165771,-5.0
84653,-0.012077924,-1.0
44082,-0.16344184,-10.0
3298,-0.41057083,-26.0
18930,0.093680196,6.0
67341,0.03376425,2.0
15913,0.0015716185,0.0
70116,-0.12683964,-8.0
23566,0.18148717,12.0
77951,0.04632156,3.0
56438,0.10832805,7.0
4940,0.029455604,2.0
23335,-0.3190458,-20.0
28827,0.037862528,2.0
26448,-0.29920542,-19.0
100276,0.1665746,11.0
5133,-0.06703503,-4.0
70411,-0.11440333,-7.0
69216,0.0409273,3.0
35374,0.04441503,3.0
48859,0.09422578,6.0
25888,-0.027081193,-2.0
8317,0.006967257,0.0
33448,0.048239015,3.0
40803,0.082164474,5.0
76031,-0.053330157,-3.0
37778,0.08425203,5.0
72708,-0.18622695,-12.0
71803,-0.014110853,-1.0
56907,0.18784165,12.0
23475,0.03325659,2.0
90677,0.083161466,5.0
18808,0.04916455,3.0
3868,0.047212966,3.0
48376,0.19103707,12.0
44455,0.019387709,1.0
63962,0.080825776,5.0
19260,-0.15142794,-10.0
46364,0.006328479,0.0
14444,0.1441719,9.0
89581,-0.101239696,-6.0
79491,0.06542927,4.0
41019,0.052775715,3.0
68451,-0.07652722,-5.0
15033,0.42625946,27.0
47826,-0.012383202,-1.0
20054,-0.028513227,-2.0
46861,0.016380273,1.0
7959,-0.13444477,-9.0
7136,-0.01319666,-1.0
97913,0.017088462,1.0
30249,0.018669605,1.0
48304,0.16638386,11.0
72418,0.09348038,6.0
3581,-0.12948093,-8.0
59809,-0.08857354,-6.0
72671,-0.33374766,-21.0
59676,-0.22284742,-14.0
57583,-0.16996057,-11.0
50531,-0.01668283,-1.0
94611,0.13372529,9.0
80029,-0.027856518,-2.0
12098,-0.08409249,-5.0
17288,0.15219486,10.0
15503,-0.17616463,-11.0
37971,0.25566986,16.0
41870,0.03078161,2.0
68972,-0.024338318,-2.0
55555,-0.0430077,-3.0
62598,0.055114426,4.0
20332,-0.05663913,-4.0
76388,-0.12527211,-8.0
60638,0.20976262,13.0
49238,0.24226233,16.0
70387,-0.08458316,-5.0
56108,-0.061342537,-4.0
82111,-0.026801992,-2.0
31337,-0.041302186,-3.0
96813,-0.0840298,-5.0
80951,-0.031147437,-2.0
63382,0.07184735,5.0
38501,0.018487966,1.0
8951,0.06210664,4.0
76286,0.07722668,5.0
46867,0.2444736,16.0
31455,0.07776057,5.0
58388,0.0025793586,0.0
20381,0.021613104,1.0
19273,-0.08063965,-5.0
73252,-0.005121057,-0.0
74981,0.2934815,19.0
39753,-0.2204382,-14.0
40009,0.011301297,1.0
35927,-0.19435921,-12.0
71307,-0.027735272,-2.0
53289,-0.025664058,-2.0
72883,-0.011564804,-1.0
66264,-0.033926234,-2.0
20567,-0.13198398,-8.0
24251,0.078398235,5.0
86582,-0.038188577,-2.0
58949,-0.2434835,-16.0
98248,-0.22525632,-14.0
52685,-0.048360974,-3.0
32133,0.24042279,15.0
97527,0.011148168,1.0
25410,-0.30353197,-19.0
27870,-0.11545699,-7.0
7245,-0.0011643518,-0.0
8570,0.014380158,1.0
15151,0.03798149,2.0
18676,-0.030406341,-2.0
99949,-0.038398262,-2.0
44035,0.054369166,3.0
66389,-0.020459045,-1.0
20255,-0.009049788,-1.0
66772,-0.063432015,-4.0
49376,0.24626814,16.0
13764,-0.0015020111,-0.0
31568,0.10122069,6.0
12949,0.08485717,5.0
90439,-0.017998934,-1.0
66278,-0.029598884,-2.0
61678,-0.048751716,-3.0
66398,0.015664792,1.0
14578,0.043066822,3.0
64905,-0.0067284964,-0.0
95141,0.35364506,23.0
48398,-0.17220515,-11.0
32821,-0.16430795,-11.0
61200,0.026295863,2.0
98286,0.008219549,1.0
69465,0.31239176,20.0
18837,0.022494985,1.0
50134,-0.21163078,-14.0
95577,0.12382544,8.0
11853,0.14809196,9.0
54152,-0.03471095,-2.0
91937,0.22931807,15.0
69999,-0.031154549,-2.0
43827,-0.12734663,-8.0
85384,-0.0749529,-5.0
94045,-0.23247172,-15.0
88692,0.08039694,5.0
67328,0.043144472,3.0
21449,0.03366603,2.0
87460,0.029414305,2.0
36850,-0.022843085,-1.0
72549,0.0842634,5.0
27990,0.19766688,13.0
60971,-0.13188364,-8.0
40654,0.22980541,15.0
61131,0.053741306,3.0
28919,-0.2086373,-13.0
36525,-0.16302274,-10.0
25602,0.042317864,3.0
92723,0.013844888,1.0
68366,0.043950424,3.0
74534,-0.029466154,-2.0
6863,-0.024476461,-2.0
5762,0.13756953,9.0
29326,0.05572986,4.0
67621,-0.041123565,-3.0
87453,-0.0413003,-3.0
40232,-0.2108724,-13.0
51214,-0.054722574,-4.0
1907,-0.040596813,-3.0
79918,0.0039004604,0.0
84872,-0.036355145,-2.0
50127,0.025355998,2.0
87501,0.14082229,9.0
24916,0.0707165,5.0
15026,-0.15803726,-10.0
20802,0.3246602,21.0
74507,-0.007260012,-0.0
33191,0.16260763,10.0
65703,-0.00012219022,-0.0
75468,0.10598511,7.0
85983,-0.07622061,-5.0
14998,-0.25341848,-16.0
39285,-0.020417232,-1.0
55931,0.115403585,7.0
26154,0.068500504,4.0
15248,0.033767197,2.0
92747,-0.0328969,-2.0
89350,-0.0061690556,-0.0
37397,-0.0035055098,-0.0
32058,-0.1372048,-9.0
23337,0.112840906,7.0
38028,0.19709152,13.0
8607,-0.05674759,-4.0
80998,-0.093264915,-6.0
52779,-0.02805918,-2.0
10916,-0.03887806,-2.0
30877,-0.14959063,-10.0
84167,0.00021472575,0.0
33030,0.26818925,17.0
95969,-0.03259376,-2.0
14411,0.2910441,19.0
28691,0.058795277,4.0
66561,0.033124484,2.0
77542,-0.1798725,-12.0
90037,0.057793368,4.0
68450,-0.06642739,-4.0
32168,0.011704905,1.0
62545,-0.023951156,-2.0
47087,0.032266892,2.0
54481,-0.085769676,-5.0
20598,-0.43461698,-28.0
55065,-0.05918127,-4.0
67514,-0.02949259,-2.0
45788,0.23002689,15.0
97927,-0.021136355,-1.0
87776,0.10117542,6.0
96413,-0.0012297543,-0.0
92087,-0.049797807,-3.0
29077,-0.121742845,-8.0
56416,-0.033770178,-2.0
94364,-0.18534485,-12.0
57847,-0.0016314236,-0.0
91625,0.17995466,12.0
45401,-0.04750837,-3.0
63530,0.021399338,1.0
95853,-0.06473872,-4.0
10527,-0.04078985,-3.0
3975,0.006177792,0.0
18946,0.09476693,6.0
12924,0.025761876,2.0
81964,0.15259644,10.0
53052,-0.025168076,-2.0
59395,-0.04264364,-3.0
85804,-0.2769832,-18.0
65586,0.18852778,12.0
65175,0.061668858,4.0
23373,-0.12279664,-8.0
52486,0.122920364,8.0
86752,0.1801648,12.0
57685,-0.03518996,-2.0
13739,-0.27852613,-18.0
91086,-0.20351952,-13.0
62889,-0.016331954,-1.0
17283,0.067761175,4.0
63427,0.0046224394,0.0
29127,-0.10291742,-7.0
81934,-0.06794277,-4.0
40447,-0.13892241,-9.0
50249,0.25147244,16.0
93192,-0.19676901,-13.0
16636,-0.14801842,-9.0
74803,0.23680806,15.0
82252,-0.04356124,-3.0
30183,-0.016822517,-1.0
1009,0.061545156,4.0
20037,0.06066284,4.0
73495,-0.01612885,-1.0
80710,-0.0128542315,-1.0
25383,-0.19412993,-12.0
66659,-0.0028537428,-0.0
28843,-0.18545002,-12.0
53532,0.1651713,11.0
53962,0.07885559,5.0
94143,-0.1286957,-8.0
51317,-0.06270867,-4.0
20035,-0.02881164,-2.0
30520,0.022058936,1.0
8587,-0.044347268,-3.0
26860,0.022865418,1.0
2891,-0.035369486,-2.0
13192,0.0055983006,0.0
82194,-0.011609651,-1.0
78738,-0.012132997,-1.0
49408,0.030439403,2.0
68648,0.077580966,5.0
31147,0.014597668,1.0
89396,-0.011206696,-1.0
10175,-0.021739617,-1.0
19088,0.063259184,4.0
82134,-0.1380988,-9.0
43754,0.23081964,15.0
76119,0.4691079,30.0
41505,-0.19480693,-12.0
74718,0.07674989,5.0
89555,0.013396314,1.0
46669,-0.044638295,-3.0
76294,-0.011969669,-1.0
14042,0.08000035,5.0
35158,-0.19683959,-13.0
79255,0.36599353,23.0
53130,-0.009730608,-1.0
28288,0.2182733,14.0
28080,0.2814508,18.0
25711,-0.34980378,-22.0
16477,0.026839769,2.0
81386,-0.070800565,-5.0
51520,0.027828213,2.0
25423,-0.058550894,-4.0
42484,-0.082303,-5.0
80798,0.033708833,2.0
68077,-0.2803602,-18.0
95863,0.051850297,3.0
62357,0.1596891,10.0
76335,-0.10862857,-7.0
15596,1.2367965e-05,0.0
26932,0.024476388,2.0
41705,0.057465505,4.0
73463,-0.027541086,-2.0
25290,-0.26493695,-17.0
12725,0.06554515,4.0
847,0.031627893,2.0
40091,-0.025644764,-2.0
41124,-0.36740687,-24.0
73889,0.013470702,1.0
4705,0.017055197,1.0
78055,0.040553857,3.0
62549,0.091532014,6.0
78427,0.0077263885,0.0
69019,0.03112227,2.0
86413,0.21170326,14.0
41543,-0.2161899,-14.0
76835,0.00437318,0.0
36552,-0.29245377,-19.0
81082,-0.14214353,-9.0
38106,-0.11108712,-7.0
41941,-0.11681927,-7.0
65179,0.41966236,27.0
34767,0.09904501,6.0
1258,0.09364712,6.0
55994,-0.022084305,-1.0
91692,-0.029491346,-2.0
99317,-0.0060838764,-0.0
43127,0.0032359066,0.0
83635,0.00026500993,0.0
60590,-0.1161545,-7.0
901,0.020142153,1.0
80567,0.05846233,4.0
1721,-0.0055719553,-0.0
23139,-0.025894906,-2.0
85899,0.0911952,6.0
90893,-0.14969285,-10.0
44876,0.031244406,2.0
37979,0.011557849,1.0
99836,-0.037902832,-2.0
67357,0.09077009,6.0
42505,-0.003210845,-0.0
79760,0.07504515,5.0
65146,0.19321756,12.0
49318,0.035068627,2.0
83532,0.008289511,1.0
34929,-0.2130839,-14.0
72315,-0.018193634,-1.0
42453,0.10048711,6.0
83903,0.018725988,1.0
65680,-0.13346858,-9.0
5598,-0.050946433,-3.0
15305,0.118137985,8.0
59630,-0.05963446,-4.0
51092,0.079424165,5.0
25997,-0.10318658,-7.0
71465,-0.28030458,-18.0
90581,0.0066483663,0.0
41361,0.05245144,3.0
63255,-0.073776744,-5.0
30717,-0.020162135,-1.0
13119,-0.097264074,-6.0
83043,-0.024439324,-2.0
57374,0.07991885,5.0
70919,-0.25042674,-16.0
62587,0.08681665,6.0
74201,-0.01693689,-1.0
9214,0.06562163,4.0
36560,-0.035170954,-2.0
35244,-0.26517048,-17.0
13468,0.0031466528,0.0
73382,0.0018132511,0.0
35898,0.021102263,1.0
81427,-0.09872475,-6.0
94136,0.0023249942,0.0
91933,0.1607734,10.0
91499,-0.38118526,-24.0
50072,-0.12038634,-8.0
8297,-0.02695936,-2.0
34591,-0.18747556,-12.0
1909,-0.06715516,-4.0
21893,-0.054577686,-3.0
49457,0.08729263,6.0
70632,-0.12557653,-8.0
86440,0.041071847,3.0
85995,-0.057977356,-4.0
1713,-0.21595539,-14.0
49468,-0.027665576,-2.0
83899,-0.00046490348,-0.0
71360,-0.027676035,-2.0
62847,0.10406381,7.0
84934,-0.012094156,-1.0
93209,0.2362254,15.0
51307,0.19445491,12.0
5856,-0.21614893,-14.0
27570,0.024946284,2.0
92590,-0.14151168,-9.0
43971,-0.05500011,-4.0
55982,0.13386178,9.0
17502,0.016793672,1.0
83088,-0.10340883,-7.0
27747,0.013537165,1.0
41903,-0.051862523,-3.0
47849,0.020364601,1.0
6745,-0.03878828,-2.0
67201,-0.112623304,-7.0
24334,-0.014010805,-1.0
98017,0.02460471,2.0
35171,-0.14022437,-9.0
69684,0.20553273,13.0
62316,0.19860499,13.0
57912,0.002357583,0.0
91483,-0.27094948,-17.0
11392,-0.1020023,-7.0
35606,0.32805434,21.0
17637,-0.34668714,-22.0
62684,0.11892073,8.0
42560,0.16629125,11.0
39600,-0.015331437,-1.0
71193,0.06767418,4.0
69534,0.0099560935,1.0
23708,0.18819112,12.0
98506,-0.055579927,-4.0
78008,0.037560135,2.0
75544,0.028579809,2.0
14214,-0.27155527,-17.0
29311,0.13560313,9.0
6232,-0.107989825,-7.0
10617,0.14019106,9.0
51071,0.005606396,0.0
94241,-0.010167293,-1.0
57215,-0.10680744,-7.0
79656,0.24078122,15.0
68028,0.0031593088,0.0
13250,0.038132016,2.0
65352,-0.10354318,-7.0
47554,-0.14824416,-9.0
45921,-0.021181708,-1.0
69875,-0.0071185087,-0.0
78978,0.11441824,7.0
14539,-0.1269375,-8.0
35908,-0.021685757,-1.0
44234,-0.11794802,-8.0
17800,-0.33014223,-21.0
48447,-0.16690332,-11.0
59173,0.23165372,15.0
13263,0.087082714,6.0
17622,-0.026741367,-2.0
30514,0.025911221,2.0
60882,-0.02688834,-2.0
10185,-0.06967562,-4.0
559,0.00035665717,0.0
40265,-0.09772752,-6.0
27406,0.0038127857,0.0
47899,0.1754436,11.0
21181,-0.04455278,-3.0
11628,0.041825283,3.0
75100,-0.06535478,-4.0
15066,0.010032782,1.0
12780,-0.0014933522,-0.0
32145,0.016582528,1.0
91685,0.0735954,5.0
46812,0.10659368,7.0
78898,0.0838637,5.0
13371,0.10182348,7.0
59451,0.04506253,3.0
57956,0.04514543,3.0
48644,-0.03241767,-2.0
13822,-0.11690299,-7.0
49198,0.059173916,4.0
47589,0.011037504,1.0
23107,0.14771016,9.0
66114,-0.013625712,-1.0
16259,-0.017522506,-1.0
85859,0.18854944,12.0
80635,-0.12519184,-8.0
25514,-0.17823325,-11.0
6401,-0.023324676,-1.0
64512,0.05192136,3.0
43846,-0.008524431,-1.0
54123,-0.032077014,-2.0
33472,0.030687522,2.0
74554,-0.114622995,-7.0
58923,-0.2190925,-14.0
51902,-0.085767195,-5.0
86431,-0.13977908,-9.0
83479,-0.26454675,-17.0
61723,0.022277556,1.0
5261,-0.15275079,-10.0
13990,0.14050299,9.0
8857,0.016923701,1.0
48802,0.06698743,4.0
712,0.02977303,2.0
8059,-0.049215425,-3.0
15396,0.013534165,1.0
22371,0.10349777,7.0
41423,0.16574919,11.0
24429,0.022398228,1.0
6241,-0.02270711,-1.0
79703,0.050370567,3.0
76716,-0.11808864,-8.0
63886,-0.08942926,-6.0
23906,-0.49340728,-32.0
37213,-0.054566253,-3.0
95412,-0.07019557,-4.0
91108,0.08893706,6.0
63012,-0.09479248,-6.0
39423,-0.054620925,-3.0
26512,0.2964517,19.0
49068,-0.16453935,-11.0
97724,0.011144186,1.0
74454,-0.015560453,-1.0
83259,0.12837768,8.0
4067,-0.02707078,-2.0
39469,-0.071385406,-5.0
66368,-0.032689035,-2.0
37677,-0.10021401,-6.0
70154,-0.21003126,-13.0
95600,0.1656218,11.0
1180,-0.07152457,-5.0
100007,0.17480032,11.0
84534,-0.034252882,-2.0
89118,-0.0035850573,-0.0
60835,0.2260105,14.0
14113,0.0042560147,0.0
35172,-0.22262001,-14.0
93297,-0.034273464,-2.0
74190,-0.034598198,-2.0
40657,-0.0031514808,-0.0
83640,0.044075575,3.0
64080,-0.009180035,-1.0
32431,0.106763445,7.0
33450,0.011995527,1.0
43358,-0.2141292,-14.0
61815,-0.07141464,-5.0
55475,0.13271749,8.0
97781,-0.027929818,-2.0
845,0.029029248,2.0
52149,0.15208057,10.0
21189,0.024102641,2.0
25300,-0.24147218,-15.0
67661,0.047539532,3.0
6997,-0.05179256,-3.0
89497,0.010324489,1.0
31633,0.22770818,15.0
21542,0.15283681,10.0
47153,-0.0061276644,-0.0
69958,-0.18697856,-12.0
23426,-0.067405306,-4.0
20224,-0.07459718,-5.0
61009,0.05487429,4.0
1934,0.19422826,12.0
100274,0.15906872,10.0
12715,0.032178078,2.0
82473,-0.047068067,-3.0
22808,-0.2762021,-18.0
76939,0.14144552,9.0
29115,-0.13043176,-8.0
1657,0.19604184,13.0
90874,0.10191363,7.0
82511,-0.108247414,-7.0
35517,-0.021364853,-1.0
15647,0.18649739,12.0
18569,-0.36319712,-23.0
8914,-0.10734303,-7.0
16002,-0.0691452,-4.0
23402,-0.24479876,-16.0
70744,0.11336671,7.0
53472,-0.015052081,-1.0
42713,-0.102443956,-7.0
81666,-0.12625326,-8.0
74302,0.013544109,1.0
65220,-0.38571647,-25.0
29811,-0.008298589,-1.0
74609,-0.16764638,-11.0
6924,0.17958412,11.0
20548,-0.3615124,-23.0
41659,0.058352742,4.0
6041,-0.081300564,-5.0
23573,0.011600474,1.0
12168,-0.22545268,-14.0
17482,-0.024956578,-2.0
87980,-0.07562278,-5.0
78906,0.028260656,2.0
33547,0.013286915,1.0
61568,0.004290603,0.0
55452,0.088561885,6.0
51645,0.026200635,2.0
37703,-0.57069826,-37.0
99724,-0.052008715,-3.0
20170,-0.09260263,-6.0
79470,-0.10349578,-7.0
11037,-0.01175718,-1.0
91759,0.006611394,0.0
8958,-0.23966324,-15.0
59756,-0.040854584,-3.0
33454,-0.11020166,-7.0
48723,-0.04438619,-3.0
37852,0.13206634,8.0
50581,0.1388481,9.0
7921,-0.25409967,-16.0
33186,0.09682699,6.0
58106,-0.13242495,-8.0
28688,0.29663175,19.0
31508,-0.0035061124,-0.0
31159,0.08636837,6.0
65871,-0.030615875,-2.0
4342,9.537595e-05,0.0
84489,0.0020674712,0.0
97005,0.015143876,1.0
53209,-0.022031568,-1.0
78311,-0.037180252,-2.0
98731,0.03726079,2.0
56993,-0.23340987,-15.0
57481,-0.13857391,-9.0
89838,0.07164692,5.0
98509,-0.048573468,-3.0
60301,0.017644394,1.0
65359,-0.22425179,-14.0
23211,-0.0108074015,-1.0
97921,0.023284258,1.0
38562,0.182472,12.0
88535,-0.032449953,-2.0
2252,0.0479191,3.0
44103,-0.24093916,-15.0
5613,0.060982093,4.0
33309,0.031710006,2.0
50366,0.041165713,3.0
2664,0.018135259,1.0
99509,0.027106112,2.0
41126,-0.7210636,-46.0
70078,0.10389023,7.0
71522,-0.19014752,-12.0
44138,-0.057271253,-4.0
18436,0.012148776,1.0
9162,-0.13598259,-9.0
11432,0.0680922,4.0
33780,-0.033305548,-2.0
22892,-0.06432454,-4.0
38814,-0.081453234,-5.0
74712,-0.09612948,-6.0
86782,0.08056864,5.0
63691,0.01780235,1.0
21049,-0.20345482,-13.0
74608,-0.12805544,-8.0
49374,0.19635744,13.0
22678,0.008849108,1.0
43573,0.070748,5.0
9234,0.09977921,6.0
30949,0.13229056,8.0
23640,-0.2836907,-18.0
961,-0.19194028,-12.0
34408,-0.023237778,-1.0
8838,-0.10122523,-6.0
24044,-0.13640338,-9.0
1591,-0.00890218,-1.0
87986,0.10252524,7.0
68913,-0.028562844,-2.0
99258,-0.007392543,-0.0
6741,-0.1749871,-11.0
72521,0.0540699,3.0
97937,-0.02053469,-1.0
35277,0.013117093,1.0
31956,-0.12127129,-8.0
44166,-0.030238273,-2.0
93085,0.009352992,1.0
5122,-0.0014209434,-0.0
29521,0.14086507,9.0
44016,-0.01635455,-1.0
6124,-0.13070782,-8.0
69924,-0.20255631,-13.0
50963,0.02761894,2.0
66097,-0.0075237965,-0.0
97702,-0.0054443786,-0.0
12986,-0.034963805,-2.0
39738,-0.003788219,-0.0
44788,0.07560137,5.0
54201,0.003076278,0.0
86475,-0.24916695,-16.0
10086,0.15054284,10.0
86790,0.09221888,6.0
36208,0.16617455,11.0
27272,0.007320281,0.0
100231,-0.041286282,-3.0
99232,-0.0017858574,-0.0
43525,-0.26514536,-17.0
52692,-0.013556281,-1.0
2843,-0.030642224,-2.0
10479,0.048536073,3.0
29794,0.035553087,2.0
50848,-0.016682386,-1.0
47435,0.13665645,9.0
46557,0.008470443,1.0
18214,-0.1338339,-9.0
88622,0.020058721,1.0
86848,0.06928557,4.0
22826,0.029569253,2.0
41963,0.28959686,19.0
38592,0.06852174,4.0
68108,-0.17329931,-11.0
17287,0.04372883,3.0
34200,-0.047758695,-3.0
100338,0.2719144,17.0
82196,0.041031227,3.0
954,-0.16434202,-11.0
27631,0.053927697,3.0
92524,-0.039405636,-3.0
15174,0.085441045,5.0
78959,0.09902667,6.0
42569,0.0067693368,0.0
83256,-0.0049181464,-0.0
35721,-0.052375488,-3.0
10438,0.15544577,10.0
9364,-0.032762133,-2.0
2659,0.0022805333,0.0
82202,-0.03439763,-2.0
29031,0.016821675,1.0
41998,-0.0042983773,-0.0
87236,-0.03547262,-2.0
34824,0.015714359,1.0
79362,0.012411615,1.0
33194,-0.37615827,-24.0
91750,-0.025148133,-2.0
24982,-0.17108642,-11.0
59779,-0.009648968,-1.0
23779,-0.35376805,-23.0
77269,0.060597803,4.0
65392,0.24949557,16.0
96875,-0.043759387,-3.0
47231,0.033262324,2.0
45685,0.13911107,9.0
86491,-0.055555824,-4.0
21468,0.17432201,11.0
15753,-0.2527282,-16.0
33693,-0.17098637,-11.0
7353,-0.044146825,-3.0
